release_date,ticker,Sentiment title,positive,negative,neutral
2016-05-06,GOOGL,[0.034 0.059 0.907],0.0340000018477439,0.0590000003576278,0.9070000052452089
2016-05-06,AAPL,[0.028 0.961 0.012],0.0280000008642673,0.9610000252723694,0.0120000001043081
2016-05-06,AAPL,[0.152 0.023 0.825],0.1519999951124191,0.0230000000447034,0.824999988079071
2016-05-06,AAPL,[0.033 0.066 0.901],0.032999999821186,0.0659999996423721,0.9010000228881836
2016-05-06,AAPL,[0.023 0.935 0.043],0.0230000000447034,0.9350000023841858,0.0430000014603138
2016-05-06,AAPL,[0.132 0.014 0.854],0.1319999992847442,0.0140000004321336,0.8539999723434448
2016-05-06,AMZN,[0.028 0.03  0.942],0.0280000008642673,0.0299999993294477,0.9419999718666076
2016-05-06,AAPL,[0.122 0.037 0.841],0.1220000013709068,0.0370000004768371,0.8410000205039978
2016-05-06,TSLA,[0.064 0.044 0.892],0.0640000030398368,0.0439999997615814,0.8920000195503235
2016-05-06,TSLA,[0.024 0.732 0.244],0.0240000002086162,0.7319999933242798,0.2440000027418136
2016-05-06,SBUX,[0.203 0.009 0.788],0.2029999941587448,0.0089999996125698,0.7879999876022339
2016-05-09,GOOGL,[0.036 0.108 0.855],0.0359999984502792,0.1080000028014183,0.8550000190734863
2016-05-09,GOOGL,[0.141 0.317 0.542],0.1410000026226043,0.31700000166893,0.5419999957084656
2016-05-09,INTC,[0.01  0.967 0.022],0.0099999997764825,0.9670000076293944,0.0219999998807907
2016-05-09,BIIB,[0.038 0.019 0.944],0.0379999987781047,0.0189999993890523,0.944000005722046
2016-05-09,TSLA,[0.032 0.087 0.88 ],0.0320000015199184,0.0869999974966049,0.8799999952316284
2016-05-09,MCHP,[0.949 0.012 0.04 ],0.9490000009536744,0.0120000001043081,0.0399999991059303
2016-05-09,BIIB,[0.031 0.034 0.935],0.0309999994933605,0.0340000018477439,0.9350000023841858
2016-05-09,AAPL,[0.106 0.016 0.879],0.1059999987483024,0.0160000007599592,0.8790000081062317
2016-05-09,XEL,[0.851 0.027 0.122],0.8510000109672546,0.0270000007003545,0.1220000013709068
2016-05-09,GOOGL,[0.182 0.012 0.806],0.181999996304512,0.0120000001043081,0.8059999942779541
2016-05-09,AAPL,[0.024 0.038 0.937],0.0240000002086162,0.0379999987781047,0.9369999766349792
2016-05-09,AAPL,[0.062 0.014 0.924],0.061999998986721,0.0140000004321336,0.9240000247955322
2016-05-09,AAPL,[0.197 0.015 0.788],0.1969999969005584,0.0149999996647238,0.7879999876022339
2016-05-09,AAPL,[0.893 0.02  0.087],0.8930000066757202,0.0199999995529651,0.0869999974966049
2016-05-09,AAPL,[0.453 0.495 0.052],0.453000009059906,0.4950000047683716,0.0520000010728836
2016-05-09,AAPL,[0.058 0.908 0.034],0.0579999983310699,0.9079999923706056,0.0340000018477439
2016-05-09,AMZN,[0.024 0.965 0.011],0.0240000002086162,0.9649999737739564,0.0109999999403953
2016-05-09,COST,[0.017 0.862 0.121],0.0170000009238719,0.8619999885559082,0.1209999993443489
2016-05-09,TSLA,[0.03  0.037 0.933],0.0299999993294477,0.0370000004768371,0.9330000281333924
2016-05-09,TSLA,[0.011 0.971 0.018],0.0109999999403953,0.9710000157356262,0.0179999992251396
2016-05-09,EA,[0.923 0.016 0.061],0.9229999780654908,0.0160000007599592,0.0610000006854534
2016-05-09,EA,[0.274 0.018 0.707],0.2739999890327453,0.0179999992251396,0.7070000171661377
2016-05-09,AAPL,[0.236 0.01  0.753],0.2360000014305114,0.0099999997764825,0.753000020980835
2016-05-09,AAPL,[0.045 0.02  0.935],0.0450000017881393,0.0199999995529651,0.9350000023841858
2016-05-09,AMGN,[0.029 0.072 0.899],0.0289999991655349,0.0719999969005584,0.8989999890327454
2016-05-09,INTC,[0.068 0.032 0.9  ],0.0680000036954879,0.0320000015199184,0.8999999761581421
2016-05-09,INTC,[0.042 0.039 0.919],0.0419999994337558,0.0390000008046627,0.9190000295639038
2016-05-09,XEL,[0.903 0.059 0.039],0.902999997138977,0.0590000003576278,0.0390000008046627
2016-05-09,MSFT,[0.024 0.122 0.854],0.0240000002086162,0.1220000013709068,0.8539999723434448
2016-05-09,AAPL,[0.896 0.051 0.053],0.8960000276565552,0.0509999990463256,0.0529999993741512
2016-05-09,AAPL,[0.951 0.015 0.034],0.9509999752044678,0.0149999996647238,0.0340000018477439
2016-05-09,AAPL,[0.037 0.018 0.945],0.0370000004768371,0.0179999992251396,0.9449999928474426
2016-05-09,TSLA,[0.022 0.681 0.297],0.0219999998807907,0.6809999942779541,0.296999990940094
2016-05-09,MCHP,[0.046 0.022 0.932],0.0460000000894069,0.0219999998807907,0.9319999814033508
2016-05-09,TSLA,[0.029 0.069 0.901],0.0289999991655349,0.0689999982714653,0.9010000228881836
2016-05-09,AAPL,[0.11  0.017 0.873],0.1099999994039535,0.0170000009238719,0.8730000257492065
2016-05-09,BIDU,[0.018 0.816 0.165],0.0179999992251396,0.8159999847412109,0.1650000065565109
2016-05-09,AAPL,[0.88  0.024 0.096],0.8799999952316284,0.0240000002086162,0.096000000834465
2016-05-09,MSFT,[0.052 0.032 0.917],0.0520000010728836,0.0320000015199184,0.9169999957084656
2016-05-09,XEL,[0.02  0.052 0.928],0.0199999995529651,0.0520000010728836,0.9279999732971193
2016-05-09,AMGN,[0.023 0.967 0.01 ],0.0230000000447034,0.9670000076293944,0.0099999997764825
2016-05-09,MU,[0.06  0.013 0.927],0.0599999986588954,0.0130000002682209,0.9269999861717224
2016-05-09,MCHP,[0.034 0.945 0.021],0.0340000018477439,0.9449999928474426,0.0209999997168779
2016-05-09,XEL,[0.022 0.134 0.844],0.0219999998807907,0.1340000033378601,0.843999981880188
2016-05-10,AMGN,[0.02 0.89 0.09],0.0199999995529651,0.8899999856948853,0.0900000035762786
2016-05-10,NFLX,[0.026 0.047 0.928],0.0260000005364418,0.0469999983906745,0.9279999732971193
2016-05-10,CHKP,[0.058 0.033 0.91 ],0.0579999983310699,0.032999999821186,0.9100000262260436
2016-05-10,TSLA,[0.025 0.252 0.722],0.025000000372529,0.2520000040531158,0.722000002861023
2016-05-10,TSLA,[0.827 0.008 0.165],0.8270000219345093,0.0080000003799796,0.1650000065565109
2016-05-10,AAPL,[0.013 0.965 0.022],0.0130000002682209,0.9649999737739564,0.0219999998807907
2016-05-10,GOOGL,[0.859 0.012 0.129],0.859000027179718,0.0120000001043081,0.1289999932050705
2016-05-10,AAPL,[0.015 0.971 0.014],0.0149999996647238,0.9710000157356262,0.0140000004321336
2016-05-10,AAPL,[0.164 0.013 0.823],0.164000004529953,0.0130000002682209,0.8230000138282776
2016-05-10,AAPL,[0.047 0.016 0.936],0.0469999983906745,0.0160000007599592,0.9359999895095824
2016-05-10,AAPL,[0.603 0.364 0.033],0.6029999852180481,0.363999992609024,0.032999999821186
2016-05-10,AAPL,[0.064 0.01  0.926],0.0640000030398368,0.0099999997764825,0.9259999990463256
2016-05-10,AAPL,[0.213 0.02  0.766],0.2129999995231628,0.0199999995529651,0.765999972820282
2016-05-10,AAPL,[0.076 0.031 0.893],0.0759999975562095,0.0309999994933605,0.8930000066757202
2016-05-10,COST,[0.029 0.778 0.193],0.0289999991655349,0.777999997138977,0.1930000036954879
2016-05-10,EA,[0.045 0.064 0.891],0.0450000017881393,0.0640000030398368,0.890999972820282
2016-05-10,AMZN,[0.356 0.612 0.031],0.356000006198883,0.6119999885559082,0.0309999994933605
2016-05-10,AMZN,[0.831 0.067 0.102],0.8309999704360962,0.06700000166893,0.1019999980926513
2016-05-10,BIDU,[0.808 0.023 0.169],0.8080000281333923,0.0230000000447034,0.1689999997615814
2016-05-10,QCOM,[0.033 0.056 0.911],0.032999999821186,0.0560000017285347,0.9110000133514404
2016-05-10,QCOM,[0.046 0.035 0.919],0.0460000000894069,0.0350000001490116,0.9190000295639038
2016-05-10,HAS,[0.103 0.616 0.281],0.1030000001192092,0.6159999966621399,0.2809999883174896
2016-05-10,AMZN,[0.035 0.029 0.937],0.0350000001490116,0.0289999991655349,0.9369999766349792
2016-05-10,EA,[0.54  0.027 0.434],0.5400000214576721,0.0270000007003545,0.4339999854564667
2016-05-10,TSLA,[0.053 0.852 0.096],0.0529999993741512,0.8519999980926514,0.096000000834465
2016-05-10,GOOGL,[0.034 0.024 0.942],0.0340000018477439,0.0240000002086162,0.9419999718666076
2016-05-10,GOOGL,[0.577 0.174 0.249],0.5770000219345093,0.1739999949932098,0.248999997973442
2016-05-10,NFLX,[0.227 0.01  0.763],0.2269999980926513,0.0099999997764825,0.7630000114440918
2016-05-10,INTC,[0.067 0.017 0.916],0.06700000166893,0.0170000009238719,0.9160000085830688
2016-05-10,INTC,[0.528 0.203 0.269],0.527999997138977,0.2029999941587448,0.2689999938011169
2016-05-10,EA,[0.927 0.036 0.037],0.9269999861717224,0.0359999984502792,0.0370000004768371
2016-05-11,SBUX,[0.214 0.017 0.769],0.2140000015497207,0.0170000009238719,0.7689999938011169
2016-05-11,NFLX,[0.647 0.011 0.341],0.6470000147819519,0.0109999999403953,0.3409999907016754
2016-05-11,TSLA,[0.688 0.01  0.303],0.6880000233650208,0.0099999997764825,0.3030000030994415
2016-05-11,ROST,[0.014 0.96  0.026],0.0140000004321336,0.959999978542328,0.0260000005364418
2016-05-11,MSFT,[0.035 0.022 0.943],0.0350000001490116,0.0219999998807907,0.9430000185966492
2016-05-11,MSFT,[0.079 0.015 0.906],0.0790000036358833,0.0149999996647238,0.906000018119812
2016-05-11,LBTYA,[0.332 0.01  0.658],0.3319999873638153,0.0099999997764825,0.6579999923706055
2016-05-11,ADSK,[0.047 0.025 0.928],0.0469999983906745,0.025000000372529,0.9279999732971193
2016-05-11,WBA,[0.037 0.668 0.295],0.0370000004768371,0.6679999828338623,0.2949999868869781
2016-05-11,AMZN,[0.028 0.162 0.81 ],0.0280000008642673,0.1620000004768371,0.8100000023841858
2016-05-11,AAPL,[0.147 0.016 0.837],0.1469999998807907,0.0160000007599592,0.8370000123977661
2016-05-11,MSFT,[0.095 0.035 0.87 ],0.0949999988079071,0.0350000001490116,0.8700000047683716
2016-05-11,AAPL,[0.039 0.02  0.941],0.0390000008046627,0.0199999995529651,0.9409999847412108
2016-05-11,AAPL,[0.119 0.022 0.859],0.1190000027418136,0.0219999998807907,0.859000027179718
2016-05-11,TSLA,[0.071 0.012 0.917],0.0710000023245811,0.0120000001043081,0.9169999957084656
2016-05-11,AMZN,[0.074 0.028 0.898],0.0740000009536743,0.0280000008642673,0.8980000019073486
2016-05-11,GOOGL,[0.011 0.909 0.08 ],0.0109999999403953,0.9089999794960022,0.0799999982118606
2016-05-11,GOOGL,[0.036 0.028 0.936],0.0359999984502792,0.0280000008642673,0.9359999895095824
2016-05-11,WDC,[0.026 0.035 0.939],0.0260000005364418,0.0350000001490116,0.9390000104904176
2016-05-11,GOOGL,[0.025 0.662 0.314],0.025000000372529,0.6620000004768372,0.3140000104904175
2016-05-11,QCOM,[0.751 0.007 0.242],0.7509999871253967,0.0070000002160668,0.2419999986886978
2016-05-11,AAPL,[0.055 0.017 0.928],0.0549999997019767,0.0170000009238719,0.9279999732971193
2016-05-11,AMGN,[0.047 0.03  0.923],0.0469999983906745,0.0299999993294477,0.9229999780654908
2016-05-11,AAPL,[0.258 0.017 0.724],0.257999986410141,0.0170000009238719,0.7239999771118164
2016-05-11,INTC,[0.087 0.015 0.898],0.0869999974966049,0.0149999996647238,0.8980000019073486
2016-05-11,BIIB,[0.481 0.051 0.468],0.481000006198883,0.0509999990463256,0.4679999947547912
2016-05-11,AAPL,[0.014 0.854 0.131],0.0140000004321336,0.8539999723434448,0.1309999972581863
2016-05-11,AMZN,[0.061 0.033 0.906],0.0610000006854534,0.032999999821186,0.906000018119812
2016-05-11,GOOGL,[0.049 0.027 0.925],0.0489999987185001,0.0270000007003545,0.925000011920929
2016-05-11,AAPL,[0.05  0.023 0.928],0.050000000745058,0.0230000000447034,0.9279999732971193
2016-05-11,AMZN,[0.035 0.031 0.934],0.0350000001490116,0.0309999994933605,0.9340000152587892
2016-05-11,AMZN,[0.908 0.011 0.081],0.9079999923706056,0.0109999999403953,0.0810000002384185
2016-05-12,MSFT,[0.083 0.184 0.733],0.0829999968409538,0.1840000003576278,0.7329999804496765
2016-05-12,MSFT,[0.712 0.006 0.282],0.7120000123977661,0.006000000052154,0.2820000052452087
2016-05-12,AAPL,[0.012 0.965 0.023],0.0120000001043081,0.9649999737739564,0.0230000000447034
2016-05-12,MSFT,[0.046 0.915 0.039],0.0460000000894069,0.915000021457672,0.0390000008046627
2016-05-12,BIIB,[0.021 0.94  0.039],0.0209999997168779,0.9399999976158142,0.0390000008046627
2016-05-12,AAPL,[0.031 0.92  0.048],0.0309999994933605,0.9200000166893004,0.0480000004172325
2016-05-12,AAPL,[0.016 0.951 0.033],0.0160000007599592,0.9509999752044678,0.032999999821186
2016-05-12,CHTR,[0.01  0.968 0.022],0.0099999997764825,0.9679999947547911,0.0219999998807907
2016-05-12,GOOGL,[0.041 0.022 0.937],0.0410000011324882,0.0219999998807907,0.9369999766349792
2016-05-12,MU,[0.023 0.049 0.928],0.0230000000447034,0.0489999987185001,0.9279999732971193
2016-05-12,MSFT,[0.028 0.486 0.486],0.0280000008642673,0.4860000014305115,0.4860000014305115
2016-05-12,AAPL,[0.031 0.94  0.029],0.0309999994933605,0.9399999976158142,0.0289999991655349
2016-05-12,AMGN,[0.091 0.014 0.894],0.090999998152256,0.0140000004321336,0.8939999938011169
2016-05-12,AMGN,[0.711 0.009 0.28 ],0.7110000252723694,0.0089999996125698,0.2800000011920929
2016-05-12,AAPL,[0.009 0.958 0.033],0.0089999996125698,0.9580000042915344,0.032999999821186
2016-05-12,GOOGL,[0.046 0.026 0.928],0.0460000000894069,0.0260000005364418,0.9279999732971193
2016-05-12,MSFT,[0.031 0.389 0.58 ],0.0309999994933605,0.3889999985694885,0.5799999833106995
2016-05-12,INTC,[0.039 0.034 0.926],0.0390000008046627,0.0340000018477439,0.9259999990463256
2016-05-12,LBTYA,[0.408 0.155 0.437],0.4079999923706054,0.1550000011920929,0.4370000064373016
2016-05-12,AMZN,[0.109 0.012 0.878],0.1089999973773956,0.0120000001043081,0.878000020980835
2016-05-12,AAPL,[0.059 0.237 0.705],0.0590000003576278,0.2370000034570694,0.7049999833106995
2016-05-12,AAPL,[0.026 0.024 0.95 ],0.0260000005364418,0.0240000002086162,0.949999988079071
2016-05-12,HAS,[0.722 0.013 0.266],0.722000002861023,0.0130000002682209,0.2660000026226043
2016-05-12,GILD,[0.149 0.011 0.84 ],0.1490000039339065,0.0109999999403953,0.8399999737739563
2016-05-12,AAPL,[0.039 0.931 0.03 ],0.0390000008046627,0.930999994277954,0.0299999993294477
2016-05-12,AAPL,[0.011 0.96  0.028],0.0109999999403953,0.959999978542328,0.0280000008642673
2016-05-12,NFLX,[0.068 0.024 0.908],0.0680000036954879,0.0240000002086162,0.9079999923706056
2016-05-12,GOOGL,[0.203 0.144 0.653],0.2029999941587448,0.1439999938011169,0.652999997138977
2016-05-12,AAPL,[0.008 0.962 0.03 ],0.0080000003799796,0.962000012397766,0.0299999993294477
2016-05-12,AMZN,[0.06  0.015 0.925],0.0599999986588954,0.0149999996647238,0.925000011920929
2016-05-12,AMZN,[0.116 0.016 0.868],0.1159999966621398,0.0160000007599592,0.8679999709129333
2016-05-12,AAPL,[0.027 0.171 0.803],0.0270000007003545,0.1710000038146972,0.8029999732971191
2016-05-13,AAPL,[0.014 0.89  0.095],0.0140000004321336,0.8899999856948853,0.0949999988079071
2016-05-13,AAPL,[0.042 0.047 0.911],0.0419999994337558,0.0469999983906745,0.9110000133514404
2016-05-13,CHTR,[0.052 0.03  0.918],0.0520000010728836,0.0299999993294477,0.9179999828338624
2016-05-13,AAPL,[0.118 0.13  0.752],0.1180000007152557,0.1299999952316284,0.7519999742507935
2016-05-13,AAPL,[0.527 0.017 0.456],0.5270000100135803,0.0170000009238719,0.4560000002384186
2016-05-13,AAPL,[0.03  0.034 0.936],0.0299999993294477,0.0340000018477439,0.9359999895095824
2016-05-13,GOOGL,[0.025 0.056 0.919],0.025000000372529,0.0560000017285347,0.9190000295639038
2016-05-13,AAPL,[0.036 0.03  0.933],0.0359999984502792,0.0299999993294477,0.9330000281333924
2016-05-13,AAPL,[0.118 0.031 0.851],0.1180000007152557,0.0309999994933605,0.8510000109672546
2016-05-13,TSLA,[0.134 0.01  0.855],0.1340000033378601,0.0099999997764825,0.8550000190734863
2016-05-13,AAPL,[0.162 0.327 0.51 ],0.1620000004768371,0.3269999921321869,0.5099999904632568
2016-05-13,AAPL,[0.015 0.931 0.053],0.0149999996647238,0.930999994277954,0.0529999993741512
2016-05-13,AAPL,[0.044 0.021 0.935],0.0439999997615814,0.0209999997168779,0.9350000023841858
2016-05-13,AAPL,[0.045 0.024 0.931],0.0450000017881393,0.0240000002086162,0.930999994277954
2016-05-13,AAPL,[0.45  0.011 0.539],0.449999988079071,0.0109999999403953,0.5389999747276306
2016-05-13,AAPL,[0.021 0.046 0.933],0.0209999997168779,0.0460000000894069,0.9330000281333924
2016-05-13,ALXN,[0.042 0.022 0.936],0.0419999994337558,0.0219999998807907,0.9359999895095824
2016-05-13,AAPL,[0.036 0.105 0.86 ],0.0359999984502792,0.1049999967217445,0.8600000143051147
2016-05-13,TSLA,[0.945 0.028 0.027],0.9449999928474426,0.0280000008642673,0.0270000007003545
2016-05-13,CMCSA,[0.054 0.035 0.911],0.0540000014007091,0.0350000001490116,0.9110000133514404
2016-05-13,INTC,[0.02  0.498 0.481],0.0199999995529651,0.4979999959468841,0.481000006198883
2016-05-13,GOOGL,[0.103 0.012 0.884],0.1030000001192092,0.0120000001043081,0.8840000033378601
2016-05-13,INTC,[0.015 0.96  0.025],0.0149999996647238,0.959999978542328,0.025000000372529
2016-05-13,AAPL,[0.105 0.011 0.884],0.1049999967217445,0.0109999999403953,0.8840000033378601
2016-05-13,AAPL,[0.07  0.244 0.686],0.0700000002980232,0.2440000027418136,0.6859999895095825
2016-05-13,NFLX,[0.256 0.013 0.731],0.2560000121593475,0.0130000002682209,0.7310000061988831
2016-05-13,GOOGL,[0.039 0.088 0.873],0.0390000008046627,0.0879999995231628,0.8730000257492065
2016-05-13,NFLX,[0.7   0.008 0.293],0.699999988079071,0.0080000003799796,0.2930000126361847
2016-05-13,AAPL,[0.133 0.009 0.858],0.1330000013113021,0.0089999996125698,0.8579999804496765
2016-05-13,MSFT,[0.097 0.011 0.892],0.0970000028610229,0.0109999999403953,0.8920000195503235
2016-05-16,AAPL,[0.059 0.025 0.916],0.0590000003576278,0.025000000372529,0.9160000085830688
2016-05-16,TSLA,[0.909 0.058 0.034],0.9089999794960022,0.0579999983310699,0.0340000018477439
2016-05-16,AAPL,[0.039 0.022 0.939],0.0390000008046627,0.0219999998807907,0.9390000104904176
2016-05-16,AAPL,[0.871 0.061 0.068],0.8709999918937683,0.0610000006854534,0.0680000036954879
2016-05-16,AAPL,[0.132 0.818 0.049],0.1319999992847442,0.8180000185966492,0.0489999987185001
2016-05-16,AAPL,[0.029 0.025 0.947],0.0289999991655349,0.025000000372529,0.9470000267028807
2016-05-16,AAPL,[0.022 0.926 0.053],0.0219999998807907,0.9259999990463256,0.0529999993741512
2016-05-16,AAPL,[0.025 0.31  0.665],0.025000000372529,0.3100000023841858,0.6650000214576721
2016-05-16,AAPL,[0.062 0.015 0.922],0.061999998986721,0.0149999996647238,0.921999990940094
2016-05-16,MSFT,[0.034 0.024 0.942],0.0340000018477439,0.0240000002086162,0.9419999718666076
2016-05-16,MSFT,[0.054 0.023 0.923],0.0540000014007091,0.0230000000447034,0.9229999780654908
2016-05-16,ALXN,[0.128 0.016 0.856],0.1280000060796737,0.0160000007599592,0.8560000061988831
2016-05-16,CSCO,[0.063 0.039 0.898],0.0630000010132789,0.0390000008046627,0.8980000019073486
2016-05-16,CHTR,[0.909 0.026 0.065],0.9089999794960022,0.0260000005364418,0.0649999976158142
2016-05-16,PEP,[0.01  0.963 0.028],0.0099999997764825,0.9629999995231628,0.0280000008642673
2016-05-16,AMZN,[0.097 0.357 0.546],0.0970000028610229,0.3569999933242798,0.5460000038146973
2016-05-16,GOOGL,[0.012 0.919 0.069],0.0120000001043081,0.9190000295639038,0.0689999982714653
2016-05-16,CSCO,[0.35  0.011 0.639],0.3499999940395355,0.0109999999403953,0.6389999985694885
2016-05-16,NFLX,[0.865 0.097 0.039],0.8650000095367432,0.0970000028610229,0.0390000008046627
2016-05-16,AAPL,[0.074 0.01  0.916],0.0740000009536743,0.0099999997764825,0.9160000085830688
2016-05-16,AAPL,[0.031 0.035 0.934],0.0309999994933605,0.0350000001490116,0.9340000152587892
2016-05-16,AAPL,[0.021 0.07  0.909],0.0209999997168779,0.0700000002980232,0.9089999794960022
2016-05-16,AAPL,[0.081 0.021 0.898],0.0810000002384185,0.0209999997168779,0.8980000019073486
2016-05-16,AAPL,[0.033 0.028 0.939],0.032999999821186,0.0280000008642673,0.9390000104904176
2016-05-16,AAPL,[0.046 0.014 0.94 ],0.0460000000894069,0.0140000004321336,0.9399999976158142
2016-05-16,EA,[0.132 0.009 0.859],0.1319999992847442,0.0089999996125698,0.859000027179718
2016-05-16,GOOGL,[0.059 0.018 0.923],0.0590000003576278,0.0179999992251396,0.9229999780654908
2016-05-16,GOOGL,[0.032 0.524 0.444],0.0320000015199184,0.5239999890327454,0.4440000057220459
2016-05-16,EA,[0.109 0.016 0.875],0.1089999973773956,0.0160000007599592,0.875
2016-05-16,EA,[0.055 0.017 0.928],0.0549999997019767,0.0170000009238719,0.9279999732971193
2016-05-16,AAPL,[0.024 0.158 0.818],0.0240000002086162,0.1580000072717666,0.8180000185966492
2016-05-16,XLNX,[0.797 0.013 0.19 ],0.796999990940094,0.0130000002682209,0.1899999976158142
2016-05-16,INTC,[0.015 0.949 0.036],0.0149999996647238,0.9490000009536744,0.0359999984502792
2016-05-16,CMCSA,[0.1  0.01 0.89],0.1000000014901161,0.0099999997764825,0.8899999856948853
2016-05-16,NTES,[0.017 0.286 0.697],0.0170000009238719,0.2860000133514404,0.6970000267028809
2016-05-16,GOOGL,[0.078 0.011 0.911],0.0780000016093254,0.0109999999403953,0.9110000133514404
2016-05-16,ASML,[0.928 0.03  0.041],0.9279999732971193,0.0299999993294477,0.0410000011324882
2016-05-16,AAPL,[0.206 0.384 0.41 ],0.2060000002384185,0.3840000033378601,0.4099999964237213
2016-05-16,AAPL,[0.039 0.236 0.725],0.0390000008046627,0.2360000014305114,0.7250000238418579
2016-05-16,INTC,[0.051 0.014 0.935],0.0509999990463256,0.0140000004321336,0.9350000023841858
2016-05-16,GOOGL,[0.439 0.013 0.548],0.4390000104904175,0.0130000002682209,0.5479999780654907
2016-05-16,NTES,[0.061 0.01  0.929],0.0610000006854534,0.0099999997764825,0.9290000200271606
2016-05-16,KLAC,[0.368 0.019 0.613],0.3680000007152557,0.0189999993890523,0.6129999756813049
2016-05-16,AAPL,[0.027 0.905 0.068],0.0270000007003545,0.9049999713897704,0.0680000036954879
2016-05-16,AAPL,[0.417 0.311 0.272],0.4169999957084656,0.3109999895095825,0.2720000147819519
2016-05-16,AAPL,[0.131 0.016 0.853],0.1309999972581863,0.0160000007599592,0.8529999852180481
2016-05-16,VRTX,[0.262 0.02  0.718],0.2619999945163727,0.0199999995529651,0.7179999947547913
2016-05-16,AAPL,[0.5   0.027 0.473],0.5,0.0270000007003545,0.4729999899864197
2016-05-16,AAPL,[0.075 0.013 0.912],0.0750000029802322,0.0130000002682209,0.9120000004768372
2016-05-16,AMZN,[0.031 0.922 0.047],0.0309999994933605,0.921999990940094,0.0469999983906745
2016-05-16,AAPL,[0.09  0.092 0.818],0.0900000035762786,0.0920000001788139,0.8180000185966492
2016-05-16,SBUX,[0.149 0.009 0.842],0.1490000039339065,0.0089999996125698,0.8420000076293945
2016-05-16,MSFT,[0.255 0.05  0.695],0.2549999952316284,0.050000000745058,0.6949999928474426
2016-05-16,AAPL,[0.088 0.012 0.9  ],0.0879999995231628,0.0120000001043081,0.8999999761581421
2016-05-16,TSLA,[0.925 0.017 0.058],0.925000011920929,0.0170000009238719,0.0579999983310699
2016-05-16,AAPL,[0.207 0.01  0.783],0.2070000022649765,0.0099999997764825,0.7829999923706055
2016-05-17,LBTYA,[0.955 0.021 0.025],0.9549999833106996,0.0209999997168779,0.025000000372529
2016-05-17,MCHP,[0.07  0.011 0.919],0.0700000002980232,0.0109999999403953,0.9190000295639038
2016-05-17,MCHP,[0.539 0.057 0.404],0.5389999747276306,0.0570000000298023,0.4040000140666961
2016-05-17,CDNS,[0.928 0.012 0.06 ],0.9279999732971193,0.0120000001043081,0.0599999986588954
2016-05-17,AAPL,[0.885 0.059 0.056],0.8849999904632568,0.0590000003576278,0.0560000017285347
2016-05-17,CSCO,[0.098 0.032 0.87 ],0.0979999974370002,0.0320000015199184,0.8700000047683716
2016-05-17,MSFT,[0.026 0.918 0.056],0.0260000005364418,0.9179999828338624,0.0560000017285347
2016-05-17,MSFT,[0.02  0.943 0.037],0.0199999995529651,0.9430000185966492,0.0370000004768371
2016-05-17,AAPL,[0.23  0.012 0.758],0.2300000041723251,0.0120000001043081,0.7580000162124634
2016-05-17,AAPL,[0.029 0.037 0.933],0.0289999991655349,0.0370000004768371,0.9330000281333924
2016-05-17,AMZN,[0.043 0.056 0.901],0.0430000014603138,0.0560000017285347,0.9010000228881836
2016-05-17,AMZN,[0.34  0.544 0.116],0.3400000035762787,0.5440000295639038,0.1159999966621398
2016-05-17,AAPL,[0.392 0.401 0.207],0.3919999897480011,0.4009999930858612,0.2070000022649765
2016-05-17,AMZN,[0.101 0.063 0.837],0.101000003516674,0.0630000010132789,0.8370000123977661
2016-05-17,GOOGL,[0.06  0.023 0.918],0.0599999986588954,0.0230000000447034,0.9179999828338624
2016-05-17,GOOGL,[0.88  0.023 0.096],0.8799999952316284,0.0230000000447034,0.096000000834465
2016-05-17,DLTR,[0.014 0.958 0.028],0.0140000004321336,0.9580000042915344,0.0280000008642673
2016-05-17,AAPL,[0.025 0.905 0.07 ],0.025000000372529,0.9049999713897704,0.0700000002980232
2016-05-17,MSFT,[0.038 0.034 0.929],0.0379999987781047,0.0340000018477439,0.9290000200271606
2016-05-17,AAPL,[0.052 0.024 0.925],0.0520000010728836,0.0240000002086162,0.925000011920929
2016-05-17,MSFT,[0.043 0.021 0.935],0.0430000014603138,0.0209999997168779,0.9350000023841858
2016-05-17,MSFT,[0.377 0.021 0.602],0.3770000040531158,0.0209999997168779,0.6019999980926514
2016-05-17,AAPL,[0.028 0.891 0.081],0.0280000008642673,0.890999972820282,0.0810000002384185
2016-05-17,AAPL,[0.067 0.018 0.915],0.06700000166893,0.0179999992251396,0.915000021457672
2016-05-17,AAPL,[0.113 0.124 0.763],0.1129999980330467,0.123999997973442,0.7630000114440918
2016-05-17,AAPL,[0.45  0.065 0.485],0.449999988079071,0.0649999976158142,0.4850000143051147
2016-05-17,AAPL,[0.91  0.008 0.081],0.9100000262260436,0.0080000003799796,0.0810000002384185
2016-05-17,AAPL,[0.039 0.024 0.937],0.0390000008046627,0.0240000002086162,0.9369999766349792
2016-05-17,AAPL,[0.63  0.009 0.361],0.6299999952316284,0.0089999996125698,0.3610000014305115
2016-05-17,AAPL,[0.042 0.036 0.922],0.0419999994337558,0.0359999984502792,0.921999990940094
2016-05-17,MSFT,[0.011 0.966 0.023],0.0109999999403953,0.9660000205039978,0.0230000000447034
2016-05-17,AAPL,[0.307 0.017 0.677],0.3070000112056732,0.0170000009238719,0.6769999861717224
2016-05-17,AAPL,[0.12  0.013 0.867],0.1199999973177909,0.0130000002682209,0.8669999837875366
2016-05-17,AAPL,[0.037 0.209 0.754],0.0370000004768371,0.2090000063180923,0.7540000081062317
